"timestamp","temperature"
2015-01-01 01:00:00,36.8
2015-01-01 04:50:00,36.8
2015-01-01 08:40:00,36.8
2015-01-01 12:30:00,36.8
2015-01-01 16:20:00,36.8
2015-01-01 20:10:00,36.8
2015-01-02 00:00:00,36.8
2015-01-02 03:50:00,36.8
2015-01-02 07:40:00,36.8
2015-01-02 11:30:00,36.8
2015-01-02 15:20:00,36.8
2015-01-02 19:10:00,36.8
2015-01-02 23:00:00,36.8
2015-01-03 02:50:00,36.7
2015-01-03 06:40:00,36.7
2015-01-03 10:30:00,36.7
2015-01-03 14:20:00,36.7
2015-01-03 18:10:00,36.8
2015-01-03 22:00:00,36.8
2015-01-04 01:50:00,36.8
2015-01-04 05:40:00,36.8
2015-01-04 09:30:00,36.8
2015-01-04 13:20:00,36.8
2015-01-04 17:10:00,36.8
2015-01-04 21:00:00,36.7
2015-01-05 00:50:00,36.8
2015-01-05 04:40:00,36.8
2015-01-05 08:30:00,36.8
2015-01-05 12:20:00,36.7
2015-01-05 16:10:00,36.8
2015-01-05 20:00:00,36.8
2015-01-05 23:50:00,36.8
2015-01-06 03:40:00,36.8
2015-01-06 07:30:00,36.8
2015-01-06 11:20:00,36.8
2015-01-06 15:10:00,36.7
2015-01-06 19:00:00,36.8
2015-01-06 22:50:00,36.8
2015-01-07 02:40:00,36.8
2015-01-07 06:30:00,36.8
2015-01-07 10:20:00,36.7
2015-01-07 14:10:00,36.7
2015-01-07 18:00:00,36.7
2015-01-07 21:50:00,36.7
2015-01-08 01:40:00,36.7
2015-01-08 05:30:00,36.7
2015-01-08 09:20:00,36.7
2015-01-08 13:10:00,36.7
2015-01-08 17:00:00,36.7
2015-01-08 20:50:00,36.7
2015-01-09 00:40:00,36.6
2015-01-09 04:30:00,36.6
2015-01-09 08:20:00,36.6
2015-01-09 12:10:00,36.6
2015-01-09 16:00:00,36.6
2015-01-09 19:50:00,36.6
2015-01-09 23:40:00,36.6
2015-01-10 03:30:00,36.6
2015-01-10 07:20:00,36.6
2015-01-10 11:10:00,36.6
2015-01-10 15:00:00,36.6
2015-01-10 18:50:00,36.6
2015-01-10 22:40:00,36.7
2015-01-11 02:30:00,36.7
2015-01-11 06:20:00,36.7
2015-01-11 10:10:00,36.7
2015-01-11 14:00:00,36.7
2015-01-11 17:50:00,36.7
2015-01-11 21:40:00,36.7
2015-01-12 01:30:00,36.7
2015-01-12 05:20:00,36.7
2015-01-12 09:10:00,36.7
2015-01-12 13:00:00,36.7
2015-01-12 16:50:00,36.8
2015-01-12 20:40:00,36.8
2015-01-13 00:30:00,36.8
2015-01-13 04:20:00,36.8
2015-01-13 08:10:00,36.7
2015-01-13 12:00:00,36.7
2015-01-13 15:50:00,36.7
2015-01-13 19:40:00,36.7
2015-01-13 23:30:00,36.7
2015-01-14 03:20:00,36.7
2015-01-14 07:10:00,36.7
2015-01-14 11:00:00,36.7
2015-01-14 14:50:00,36.7
2015-01-14 18:40:00,36.7
2015-01-14 22:30:00,36.7
