"timestamp","temperature"
2015-01-01 01:00:00,35.3
2015-01-01 01:51:14,35.3
2015-01-01 02:42:28,35.3
2015-01-01 03:33:42,35.3
2015-01-01 04:24:56,35.3
2015-01-01 05:16:10,35.3
2015-01-01 06:07:24,35.3
2015-01-01 06:58:38,35.3
2015-01-01 07:49:52,35.2
2015-01-01 08:41:06,35.2
2015-01-01 09:32:20,35.3
2015-01-01 10:23:34,35.2
2015-01-01 11:14:48,35.2
2015-01-01 12:06:02,35.2
2015-01-01 12:57:16,35.2
2015-01-01 13:48:30,35.2
2015-01-01 14:39:44,35.2
2015-01-01 15:30:58,35.2
2015-01-01 16:22:12,35.2
2015-01-01 17:13:26,35.1
2015-01-01 18:04:40,35.1
2015-01-01 18:55:54,35.1
2015-01-01 19:47:08,35.1
2015-01-01 20:38:22,35.1
2015-01-01 21:29:36,35
2015-01-01 22:20:50,35.1
2015-01-01 23:12:04,35
2015-01-02 00:03:18,35
2015-01-02 00:54:32,35.1
2015-01-02 01:45:46,35.1
2015-01-02 02:37:00,35.1
2015-01-02 03:28:14,35.1
2015-01-02 04:19:28,35.1
2015-01-02 05:10:42,35.1
2015-01-02 06:01:56,35.1
2015-01-02 06:53:10,35.1
2015-01-02 07:44:24,35.1
2015-01-02 08:35:38,35.1
2015-01-02 09:26:52,35.1
2015-01-02 10:18:06,35.1
2015-01-02 11:09:20,35.1
2015-01-02 12:00:34,35.1
2015-01-02 12:51:48,35.1
2015-01-02 13:43:02,35
2015-01-02 14:34:16,35
2015-01-02 15:25:30,35
2015-01-02 16:16:44,35
2015-01-02 17:07:58,35
2015-01-02 17:59:12,35
2015-01-02 18:50:26,35
2015-01-02 19:41:40,35
2015-01-02 20:32:54,35
2015-01-02 21:24:08,35
2015-01-02 22:15:22,35
2015-01-02 23:06:36,35
2015-01-02 23:57:50,34.9
2015-01-03 00:49:04,34.9
2015-01-03 01:40:18,35
2015-01-03 02:31:32,35
2015-01-03 03:22:46,35
2015-01-03 04:14:00,35
2015-01-03 05:05:14,35
2015-01-03 05:56:28,35
2015-01-03 06:47:42,35
2015-01-03 07:38:56,35
2015-01-03 08:30:10,35
2015-01-03 09:21:24,35
2015-01-03 10:12:38,35
2015-01-03 11:03:52,35
2015-01-03 11:55:06,35
2015-01-03 12:46:20,35
2015-01-03 13:37:34,35
2015-01-03 14:28:48,35
2015-01-03 15:20:02,35
2015-01-03 16:11:16,35
2015-01-03 17:02:30,35
2015-01-03 17:53:44,35.1
2015-01-03 18:44:58,35
2015-01-03 19:36:12,35
2015-01-03 20:27:26,35
2015-01-03 21:18:40,35
2015-01-03 22:09:54,35
2015-01-03 23:01:08,35
2015-01-03 23:52:22,35
2015-01-04 00:43:37,35
2015-01-04 01:34:51,35
2015-01-04 02:26:05,35
2015-01-04 03:17:19,34.9
2015-01-04 04:08:33,34.9
2015-01-04 04:59:47,35
2015-01-04 05:51:01,35
2015-01-04 06:42:15,34.9
2015-01-04 07:33:29,34.9
