"timestamp","temperature"
2015-01-01 01:00:00,36.6
2015-01-01 03:57:30,36.6
2015-01-01 06:55:01,36.5
2015-01-01 09:52:31,36.6
2015-01-01 12:50:02,36.5
2015-01-01 15:47:33,36.5
2015-01-01 18:45:03,36.6
2015-01-01 21:42:34,36.5
2015-01-02 00:40:04,36.5
2015-01-02 03:37:35,36.5
2015-01-02 06:35:06,36.6
2015-01-02 09:32:36,36.5
2015-01-02 12:30:07,36.5
2015-01-02 15:27:38,36.5
2015-01-02 18:25:08,36.5
2015-01-02 21:22:39,36.5
2015-01-03 00:20:09,36.5
2015-01-03 03:17:40,36.4
2015-01-03 06:15:11,36.4
2015-01-03 09:12:41,36.4
2015-01-03 12:10:12,36.4
2015-01-03 15:07:43,36.4
2015-01-03 18:05:13,36.4
2015-01-03 21:02:44,36.4
2015-01-04 00:00:14,36.5
2015-01-04 02:57:45,36.4
2015-01-04 05:55:16,36.4
2015-01-04 08:52:46,36.4
2015-01-04 11:50:17,36.4
2015-01-04 14:47:48,36.4
2015-01-04 17:45:18,36.4
2015-01-04 20:42:49,36.4
2015-01-04 23:40:19,36.4
2015-01-05 02:37:50,36.4
2015-01-05 05:35:21,36.4
2015-01-05 08:32:51,36.4
2015-01-05 11:30:22,36.4
2015-01-05 14:27:53,36.4
2015-01-05 17:25:23,36.4
2015-01-05 20:22:54,36.4
2015-01-05 23:20:24,36.4
2015-01-06 02:17:55,36.3
2015-01-06 05:15:26,36.3
2015-01-06 08:12:56,36.3
2015-01-06 11:10:27,36.3
2015-01-06 14:07:58,36.3
2015-01-06 17:05:28,36.3
2015-01-06 20:02:59,36.3
2015-01-06 23:00:29,36.3
2015-01-07 01:58:00,36.3
2015-01-07 04:55:31,36.3
2015-01-07 07:53:01,36.3
2015-01-07 10:50:32,36.3
2015-01-07 13:48:02,36.2
2015-01-07 16:45:33,36.3
2015-01-07 19:43:04,36.3
2015-01-07 22:40:34,36.3
2015-01-08 01:38:05,36.3
2015-01-08 04:35:36,36.3
2015-01-08 07:33:06,36.3
2015-01-08 10:30:37,36.2
2015-01-08 13:28:07,36.2
2015-01-08 16:25:38,36.3
2015-01-08 19:23:09,36.3
2015-01-08 22:20:39,36.3
2015-01-09 01:18:10,36.3
2015-01-09 04:15:41,36.2
2015-01-09 07:13:11,36.3
2015-01-09 10:10:42,36.2
2015-01-09 13:08:12,36.2
2015-01-09 16:05:43,36.2
2015-01-09 19:03:14,36.3
2015-01-09 22:00:44,36.3
2015-01-10 00:58:15,36.3
2015-01-10 03:55:46,36.3
2015-01-10 06:53:16,36.3
2015-01-10 09:50:47,36.3
2015-01-10 12:48:17,36.3
2015-01-10 15:45:48,36.3
2015-01-10 18:43:19,36.3
